time,payload_x_position,payload_y_position,payload_z_position,payload_x_velocity,payload_y_velocity,payload_z_velocity,half_times,payload_x_acceleration,payload_y_acceleration,payload_z_acceleration
17.3,29.305,0,47.8968,5.44128e-015,0,-3.76679,17.305,-1.44464e-015,-0,6.95356e-005
17.31,29.305,0,47.8591,5.29957e-015,0,-3.76678,17.315,-1.40702e-015,-0,6.95353e-005
17.32,29.305,0,47.8214,5.16154e-015,0,-3.76678,17.325,-1.37037e-015,-0,6.9535e-005
17.33,29.305,0,47.7838,5.0271e-015,0,-3.76677,17.335,-1.33469e-015,-0,6.95346e-005
17.34,29.305,0,47.7461,4.89617e-015,0,-3.76676,17.345,-1.29993e-015,-0,6.95343e-005
17.35,29.305,0,47.7084,4.76865e-015,0,-3.76676,17.355,-1.26607e-015,-0,6.9534e-005
17.36,29.305,0,47.6708,4.64445e-015,0,-3.76675,17.365,-1.2331e-015,-0,6.95337e-005
17.37,29.305,0,47.6331,4.52348e-015,0,-3.76674,17.375,-1.20098e-015,-0,6.95334e-005
17.38,29.305,0,47.5954,4.40566e-015,0,-3.76674,17.385,-1.1697e-015,-0,6.95331e-005
17.39,29.305,0,47.5578,4.29092e-015,0,-3.76673,17.395,-1.13924e-015,-0,6.95328e-005
17.4,29.305,0,47.5201,4.17916e-015,0,-3.76672,17.405,-1.10957e-015,-0,6.95325e-005
17.41,29.305,0,47.4824,4.07031e-015,0,-3.76672,17.415,-1.08067e-015,-0,6.95322e-005
17.42,29.305,0,47.4448,3.96429e-015,0,-3.76671,17.425,-1.05253e-015,-0,6.95318e-005
17.43,29.305,0,47.4071,3.86104e-015,0,-3.7667,17.435,-1.02512e-015,-0,6.95315e-005
17.44,29.305,0,47.3694,3.76048e-015,0,-3.7667,17.445,-9.98418e-016,-0,6.95312e-005
17.45,29.305,0,47.3318,3.66253e-015,0,-3.76669,17.455,-9.72415e-016,-0,6.95309e-005
17.46,29.305,0,47.2941,3.56714e-015,0,-3.76668,17.465,-9.4709e-016,-0,6.95306e-005
17.47,29.305,0,47.2564,3.47423e-015,0,-3.76667,17.475,-9.22423e-016,-0,6.95303e-005
17.48,29.305,0,47.2188,3.38374e-015,0,-3.76667,17.485,-8.984e-016,-0,6.953e-005
17.49,29.305,0,47.1811,3.2956e-015,0,-3.76666,17.495,-8.75001e-016,-0,6.95297e-005
17.5,29.305,0,47.1434,3.20977e-015,0,-3.76665,17.505,-8.52213e-016,-0,6.95294e-005
17.51,29.305,0,47.1058,3.12617e-015,0,-3.76665,17.515,-8.30017e-016,-0,6.9529e-005
17.52,29.305,0,47.0681,3.04474e-015,0,-3.76664,17.525,-8.084e-016,-0,6.95287e-005
17.53,29.305,0,47.0304,2.96544e-015,0,-3.76663,17.535,-7.87346e-016,-0,6.95284e-005
17.54,29.305,0,46.9928,2.8882e-015,0,-3.76663,17.545,-7.6684e-016,-0,6.95281e-005
17.55,29.305,0,46.9551,2.81297e-015,0,-3.76662,17.555,-7.46868e-016,-0,6.95278e-005
17.56,29.305,0,46.9174,2.7397e-015,0,-3.76661,17.565,-7.27416e-016,-0,6.95275e-005
17.57,29.305,0,46.8798,2.66834e-015,0,-3.76661,17.575,-7.0847e-016,-0,6.95272e-005
17.58,29.305,0,46.8421,2.59884e-015,0,-3.7666,17.585,-6.90018e-016,-0,6.95269e-005
17.59,29.305,0,46.8044,2.53115e-015,0,-3.76659,17.595,-6.72047e-016,-0,6.95266e-005
17.6,29.305,0,46.7668,2.46522e-015,0,-3.76659,17.605,-6.54544e-016,-0,6.95262e-005
17.61,29.305,0,46.7291,2.40101e-015,0,-3.76658,17.615,-6.37496e-016,-0,6.95259e-005
17.62,29.305,0,46.6914,2.33847e-015,0,-3.76657,17.625,-6.20893e-016,-0,6.95256e-005
17.63,29.305,0,46.6538,2.27757e-015,0,-3.76657,17.635,-6.04722e-016,-0,6.95253e-005
17.64,29.305,0,46.6161,2.21824e-015,0,-3.76656,17.645,-5.88972e-016,-0,6.9525e-005
17.65,29.305,0,46.5784,2.16046e-015,0,-3.76655,17.655,-5.73632e-016,-0,6.95247e-005
17.66,29.305,0,46.5408,2.10419e-015,0,-3.76655,17.665,-5.58692e-016,-0,6.95244e-005
17.67,29.305,0,46.5031,2.04938e-015,0,-3.76654,17.675,-5.4414e-016,-0,6.95241e-005
17.68,29.305,0,46.4654,1.996e-015,0,-3.76653,17.685,-5.29968e-016,-0,6.95238e-005
17.69,29.305,0,46.4278,1.94401e-015,0,-3.76652,17.695,-5.16165e-016,-0,6.95234e-005
17.7,29.305,0,46.3901,1.89338e-015,0,-3.76652,17.705,-5.02721e-016,-0,6.95231e-005
17.71,29.305,0,46.3524,1.84406e-015,0,-3.76651,17.715,-4.89628e-016,-0,6.95228e-005
17.72,29.305,0,46.3148,1.79603e-015,0,-3.7665,17.725,-4.76875e-016,-0,6.95225e-005
17.73,29.305,0,46.2771,1.74925e-015,0,-3.7665,17.735,-4.64455e-016,-0,6.95222e-005
17.74,29.305,0,46.2394,1.70368e-015,0,-3.76649,17.745,-4.52358e-016,-0,6.95219e-005
17.75,29.305,0,46.2018,1.65931e-015,0,-3.76648,17.755,-4.40576e-016,-0,6.95216e-005
17.76,29.305,0,46.1641,1.61609e-015,0,-3.76648,17.765,-4.29101e-016,-0,6.95213e-005
17.77,29.305,0,46.1265,1.57399e-015,0,-3.76647,17.775,-4.17925e-016,-0,6.9521e-005
17.78,29.305,0,46.0888,1.53299e-015,0,-3.76646,17.785,-4.0704e-016,-0,6.95206e-005
17.79,29.305,0,46.0511,1.49306e-015,0,-3.76646,17.795,-3.96438e-016,-0,6.95203e-005
17.8,29.305,0,46.0135,1.45417e-015,0,-3.76645,17.805,-3.86112e-016,-0,6.952e-005
17.81,29.305,0,45.9758,1.41629e-015,0,-3.76644,17.815,-3.76056e-016,-0,6.95197e-005
17.82,29.305,0,45.9381,1.3794e-015,0,-3.76644,17.825,-3.66261e-016,-0,6.95194e-005
17.83,29.305,0,45.9005,1.34347e-015,0,-3.76643,17.835,-3.56722e-016,-0,6.95191e-005
17.84,29.305,0,45.8628,1.30848e-015,0,-3.76642,17.845,-3.4743e-016,-0,6.95188e-005
17.85,29.305,0,45.8251,1.2744e-015,0,-3.76642,17.855,-3.38381e-016,-0,6.95185e-005
17.86,29.305,0,45.7875,1.2412e-015,0,-3.76641,17.865,-3.29568e-016,-0,6.95182e-005
17.87,29.305,0,45.7498,1.20887e-015,0,-3.7664,17.875,-3.20984e-016,-0,6.95178e-005
17.88,29.305,0,45.7121,1.17738e-015,0,-3.7664,17.885,-3.12623e-016,-0,6.95175e-005
17.89,29.305,0,45.6745,1.14671e-015,0,-3.76639,17.895,-3.04481e-016,-0,6.95172e-005
17.9,29.305,0,45.6368,1.11684e-015,0,-3.76638,17.905,-2.9655e-016,-0,6.95169e-005
17.91,29.305,0,45.5992,1.08775e-015,0,-3.76637,17.915,-2.88826e-016,-0,6.95166e-005
17.92,29.305,0,45.5615,1.05942e-015,0,-3.76637,17.925,-2.81303e-016,-0,6.95163e-005
17.93,29.305,0,45.5238,1.03182e-015,0,-3.76636,17.935,-2.73976e-016,-0,6.9516e-005
17.94,29.305,0,45.4862,1.00495e-015,0,-3.76635,17.945,-2.6684e-016,-0,6.95157e-005
17.95,29.305,0,45.4485,9.78768e-016,0,-3.76635,17.955,-2.5989e-016,-0,6.95154e-005
17.96,29.305,0,45.4108,9.53273e-016,0,-3.76634,17.965,-2.53121e-016,-0,6.95151e-005
17.97,29.305,0,45.3732,9.28442e-016,0,-3.76633,17.975,-2.46528e-016,-0,6.95147e-005
17.98,29.305,0,45.3355,9.04258e-016,0,-3.76633,17.985,-2.40107e-016,-0,6.95144e-005
17.99,29.305,0,45.2978,8.80703e-016,0,-3.76632,17.995,-2.33853e-016,-0,6.95141e-005
18,29.305,0,45.2602,8.57762e-016,0,-3.76631,18.005,-2.27762e-016,-0,6.95138e-005
18.01,29.305,0,45.2225,8.35419e-016,0,-3.76631,18.015,-2.21829e-016,-0,6.95135e-005
18.02,29.305,0,45.1849,8.13657e-016,0,-3.7663,18.025,-2.16051e-016,-0,6.95132e-005
18.03,29.305,0,45.1472,7.92463e-016,0,-3.76629,18.035,-2.10424e-016,-0,6.95129e-005
18.04,29.305,0,45.1095,7.7182e-016,0,-3.76629,18.045,-2.04943e-016,-0,6.95126e-005
18.05,29.305,0,45.0719,7.51715e-016,0,-3.76628,18.055,-1.99605e-016,-0,6.95123e-005
18.06,29.305,0,45.0342,7.32134e-016,0,-3.76627,18.065,-1.94406e-016,-0,6.95119e-005
18.07,29.305,0,44.9965,7.13063e-016,0,-3.76627,18.075,-1.89342e-016,-0,6.95116e-005
18.08,29.305,0,44.9589,6.94488e-016,0,-3.76626,18.085,-1.8441e-016,-0,6.95113e-005
18.09,29.305,0,44.9212,6.76398e-016,0,-3.76625,18.095,-1.79607e-016,-0,6.9511e-005
18.1,29.305,0,44.8836,6.58778e-016,0,-3.76625,18.105,-1.74929e-016,-0,6.95107e-005
18.11,29.305,0,44.8459,6.41618e-016,0,-3.76624,18.115,-1.70372e-016,-0,6.95104e-005
18.12,29.305,0,44.8082,6.24904e-016,0,-3.76623,18.125,-1.65934e-016,-0,6.95101e-005
18.13,29.305,0,44.7706,6.08626e-016,0,-3.76622,18.135,-1.61612e-016,-0,6.95098e-005
18.14,29.305,0,44.7329,5.92772e-016,0,-3.76622,18.145,-1.57403e-016,-0,6.95095e-005
18.15,29.305,0,44.6952,5.77331e-016,0,-3.76621,18.155,-1.53303e-016,-0,6.95091e-005
18.16,29.305,0,44.6576,5.62292e-016,0,-3.7662,18.165,-1.4931e-016,-0,6.95088e-005
18.17,29.305,0,44.6199,5.47644e-016,0,-3.7662,18.175,-1.45421e-016,-0,6.95085e-005
18.18,29.305,0,44.5823,5.33379e-016,0,-3.76619,18.185,-1.41633e-016,-0,6.95082e-005
18.19,29.305,0,44.5446,5.19484e-016,0,-3.76618,18.195,-1.37943e-016,-0,6.95079e-005
18.2,29.305,0,44.5069,5.05952e-016,0,-3.76618,18.205,-1.3435e-016,-0,6.95076e-005
18.21,29.305,0,44.4693,4.92772e-016,0,-3.76617,18.215,-1.30851e-016,-0,6.95073e-005
18.22,29.305,0,44.4316,4.79936e-016,0,-3.76616,18.225,-1.27443e-016,-0,6.9507e-005
18.23,29.305,0,44.394,4.67434e-016,0,-3.76616,18.235,-1.24123e-016,-0,6.95067e-005
18.24,29.305,0,44.3563,4.55257e-016,0,-3.76615,18.245,-1.2089e-016,-0,6.95063e-005
18.25,29.305,0,44.3186,4.43398e-016,0,-3.76614,18.255,-1.17741e-016,-0,6.9506e-005
18.26,29.305,0,44.281,4.31848e-016,0,-3.76614,18.265,-1.14674e-016,-0,6.95057e-005
18.27,29.305,0,44.2433,4.20598e-016,0,-3.76613,18.275,-1.11687e-016,-0,6.95054e-005
18.28,29.305,0,44.2056,4.09642e-016,0,-3.76612,18.285,-1.08778e-016,-0,6.95051e-005
18.29,29.305,0,44.168,3.98971e-016,0,-3.76612,18.295,-1.05944e-016,-0,6.95048e-005
18.3,29.305,0,44.1303,3.88577e-016,0,-3.76611,18.305,-1.03185e-016,-0,6.95045e-005
18.31,29.305,0,44.0927,3.78455e-016,0,-3.7661,18.315,-1.00497e-016,-0,6.95042e-005
18.32,29.305,0,44.055,3.68596e-016,0,-3.7661,18.325,-9.78791e-017,-0,6.95039e-005
18.33,29.305,0,44.0173,3.58994e-016,0,-3.76609,18.335,-9.53295e-017,-0,6.95036e-005
18.34,29.305,0,43.9797,3.49643e-016,0,-3.76608,18.345,-9.28463e-017,-0,6.95032e-005
18.35,29.305,0,43.942,3.40534e-016,0,-3.76607,18.355,-9.04278e-017,-0,6.95029e-005
18.36,29.305,0,43.9044,3.31663e-016,0,-3.76607,18.365,-8.80723e-017,-0,6.95026e-005
18.37,29.305,0,43.8667,3.23023e-016,0,-3.76606,18.375,-8.57782e-017,-0,6.95023e-005
18.38,29.305,0,43.829,3.14609e-016,0,-3.76605,18.385,-8.35438e-017,-0,6.9502e-005
18.39,29.305,0,43.7914,3.06413e-016,0,-3.76605,18.395,-8.13676e-017,-0,6.95017e-005
18.4,29.305,0,43.7537,2.98431e-016,0,-3.76604,18.405,-7.92481e-017,-0,6.95014e-005
18.41,29.305,0,43.7161,2.90657e-016,0,-3.76603,18.415,-7.71838e-017,-0,6.95011e-005
18.42,29.305,0,43.6784,2.83085e-016,0,-3.76603,18.425,-7.51733e-017,-0,6.95008e-005
18.43,29.305,0,43.6407,2.7571e-016,0,-3.76602,18.435,-7.32151e-017,-0,6.95004e-005
18.44,29.305,0,43.6031,2.68528e-016,0,-3.76601,18.445,-7.13079e-017,-0,6.95001e-005
18.45,29.305,0,43.5654,2.61533e-016,0,-3.76601,18.455,-6.94504e-017,-0,6.94998e-005
18.46,29.305,0,43.5278,2.5472e-016,0,-3.766,18.465,-6.76413e-017,-0,6.94995e-005
18.47,29.305,0,43.4901,2.48084e-016,0,-3.76599,18.475,-6.58794e-017,-0,6.94992e-005
18.48,29.305,0,43.4524,2.41621e-016,0,-3.76599,18.485,-6.41633e-017,-0,6.94989e-005
18.49,29.305,0,43.4148,2.35327e-016,0,-3.76598,18.495,-6.24919e-017,-0,6.94986e-005
18.5,29.305,0,43.3771,2.29196e-016,0,-3.76597,18.505,-6.0864e-017,-0,6.94983e-005
18.51,29.305,0,43.3395,2.23226e-016,0,-3.76597,18.515,-5.92786e-017,-0,6.9498e-005
18.52,29.305,0,43.3018,2.1741e-016,0,-3.76596,18.525,-5.77344e-017,-0,6.94976e-005
18.53,29.305,0,43.2641,2.11747e-016,0,-3.76595,18.535,-5.62305e-017,-0,6.94973e-005
18.54,29.305,0,43.2265,2.0623e-016,0,-3.76595,18.545,-5.47657e-017,-0,6.9497e-005
18.55,29.305,0,43.1888,2.00858e-016,0,-3.76594,18.555,-5.33391e-017,-0,6.94967e-005
18.56,29.305,0,43.1512,1.95625e-016,0,-3.76593,18.565,-5.19497e-017,-0,6.94964e-005
18.57,29.305,0,43.1135,1.90529e-016,0,-3.76592,18.575,-5.05964e-017,-0,6.94961e-005
18.58,29.305,0,43.0758,1.85566e-016,0,-3.76592,18.585,-4.92784e-017,-0,6.94958e-005
18.59,29.305,0,43.0382,1.80731e-016,0,-3.76591,18.595,-4.79947e-017,-0,6.94955e-005
18.6,29.305,0,43.0005,1.76023e-016,0,-3.7659,18.605,-4.67445e-017,-0,6.94952e-005
18.61,29.305,0,42.9629,1.71437e-016,0,-3.7659,18.615,-4.55268e-017,-0,6.94948e-005
18.62,29.305,0,42.9252,1.66971e-016,0,-3.76589,18.625,-4.43409e-017,-0,6.94945e-005
18.63,29.305,0,42.8875,1.62621e-016,0,-3.76588,18.635,-4.31858e-017,-0,6.94942e-005
18.64,29.305,0,42.8499,1.58385e-016,0,-3.76588,18.645,-4.20608e-017,-0,6.94939e-005
18.65,29.305,0,42.8122,1.54259e-016,0,-3.76587,18.655,-4.09651e-017,-0,6.94936e-005
18.66,29.305,0,42.7746,1.5024e-016,0,-3.76586,18.665,-3.9898e-017,-0,6.94933e-005
18.67,29.305,0,42.7369,1.46326e-016,0,-3.76586,18.675,-3.88587e-017,-0,6.9493e-005
18.68,29.305,0,42.6992,1.42514e-016,0,-3.76585,18.685,-3.78464e-017,-0,6.94927e-005
18.69,29.305,0,42.6616,1.38801e-016,0,-3.76584,18.695,-3.68605e-017,-0,6.94924e-005
18.7,29.305,0,42.6239,1.35185e-016,0,-3.76584,18.705,-3.59003e-017,-0,6.94921e-005
18.71,29.305,0,42.5863,1.31663e-016,0,-3.76583,18.715,-3.49651e-017,-0,6.94917e-005
18.72,29.305,0,42.5486,1.28233e-016,0,-3.76582,18.725,-3.40542e-017,-0,6.94914e-005
18.73,29.305,0,42.511,1.24893e-016,0,-3.76582,18.735,-3.31671e-017,-0,6.94911e-005
18.74,29.305,0,42.4733,1.21639e-016,0,-3.76581,18.745,-3.23031e-017,-0,6.94908e-005
18.75,29.305,0,42.4356,1.1847e-016,0,-3.7658,18.755,-3.14616e-017,-0,6.94905e-005
18.76,29.305,0,42.398,1.15384e-016,0,-3.7658,18.765,-3.0642e-017,-0,6.94902e-005
18.77,29.305,0,42.3603,1.12378e-016,0,-3.76579,18.775,-2.98438e-017,-0,6.94899e-005
18.78,29.305,0,42.3227,1.0945e-016,0,-3.76578,18.785,-2.90664e-017,-0,6.94896e-005
18.79,29.305,0,42.285,1.06599e-016,0,-3.76577,18.795,-2.83092e-017,-0,6.94893e-005
18.8,29.305,0,42.2474,1.03821e-016,0,-3.76577,18.805,-2.75717e-017,-0,6.94889e-005
18.81,29.305,0,42.2097,1.01117e-016,0,-3.76576,18.815,-2.68534e-017,-0,6.94886e-005
18.82,29.305,0,42.172,9.84823e-017,0,-3.76575,18.825,-2.61539e-017,-0,6.94883e-005
18.83,29.305,0,42.1344,9.59166e-017,0,-3.76575,18.835,-2.54726e-017,-0,6.9488e-005
18.84,29.305,0,42.0967,9.34177e-017,0,-3.76574,18.845,-2.4809e-017,-0,6.94877e-005
18.85,29.305,0,42.0591,9.0984e-017,0,-3.76573,18.855,-2.41627e-017,-0,6.94874e-005
18.86,29.305,0,42.0214,8.86136e-017,0,-3.76573,18.865,-2.35332e-017,-0,6.94871e-005
18.87,29.305,0,41.9838,8.6305e-017,0,-3.76572,18.875,-2.29202e-017,-0,6.94868e-005
18.88,29.305,0,41.9461,8.40565e-017,0,-3.76571,18.885,-2.23231e-017,-0,6.94865e-005
18.89,29.305,0,41.9084,8.18666e-017,0,-3.76571,18.895,-2.17416e-017,-0,6.94861e-005
18.9,29.305,0,41.8708,7.97338e-017,0,-3.7657,18.905,-2.11752e-017,-0,6.94858e-005
18.91,29.305,0,41.8331,7.76565e-017,0,-3.76569,18.915,-2.06235e-017,-0,6.94855e-005
18.92,29.305,0,41.7955,7.56333e-017,0,-3.76569,18.925,-2.00863e-017,-0,6.94852e-005
18.93,29.305,0,41.7578,7.36629e-017,0,-3.76568,18.935,-1.9563e-017,-0,6.94849e-005
18.94,29.305,0,41.7202,7.17437e-017,0,-3.76567,18.945,-1.90534e-017,-0,6.94846e-005
18.95,29.305,0,41.6825,6.98746e-017,0,-3.76567,18.955,-1.8557e-017,-0,6.94843e-005
18.96,29.305,0,41.6448,6.80542e-017,0,-3.76566,18.965,-1.80736e-017,-0,6.9484e-005
18.97,29.305,0,41.6072,6.62811e-017,0,-3.76565,18.975,-1.76027e-017,-0,6.94837e-005
18.98,29.305,0,41.5695,6.45543e-017,0,-3.76565,18.985,-1.71442e-017,-0,6.94834e-005
18.99,29.305,0,41.5319,6.28725e-017,0,-3.76564,18.995,-1.66975e-017,-0,6.9483e-005
19,29.305,0,41.4942,6.12345e-017,0,-3.76563,19.005,-1.62625e-017,-0,6.94827e-005
19.01,29.305,0,41.4566,5.96391e-017,0,-3.76562,19.015,-1.58389e-017,-0,6.94824e-005
19.02,29.305,0,41.4189,5.80853e-017,0,-3.76562,19.025,-1.54262e-017,-0,6.94821e-005
19.03,29.305,0,41.3812,5.6572e-017,0,-3.76561,19.035,-1.50244e-017,-0,6.94818e-005
19.04,29.305,0,41.3436,5.50981e-017,0,-3.7656,19.045,-1.4633e-017,-0,6.94815e-005
19.05,29.305,0,41.3059,5.36626e-017,0,-3.7656,19.055,-1.42517e-017,-0,6.94812e-005
19.06,29.305,0,41.2683,5.22645e-017,0,-3.76559,19.065,-1.38805e-017,-0,6.94809e-005
19.07,29.305,0,41.2306,5.09028e-017,0,-3.76558,19.075,-1.35189e-017,-0,6.94806e-005
19.08,29.305,0,41.193,4.95766e-017,0,-3.76558,19.085,-1.31667e-017,-0,6.94802e-005
19.09,29.305,0,41.1553,4.8285e-017,0,-3.76557,19.095,-1.28236e-017,-0,6.94799e-005
19.1,29.305,0,41.1177,4.7027e-017,0,-3.76556,19.105,-1.24896e-017,-0,6.94796e-005
19.11,29.305,0,41.08,4.58018e-017,0,-3.76556,19.115,-1.21642e-017,-0,6.94793e-005
19.12,29.305,0,41.0423,4.46085e-017,0,-3.76555,19.125,-1.18473e-017,-0,6.9479e-005
19.13,29.305,0,41.0047,4.34462e-017,0,-3.76554,19.135,-1.15386e-017,-0,6.94787e-005
19.14,29.305,0,40.967,4.23143e-017,0,-3.76554,19.145,-1.1238e-017,-0,6.94784e-005
19.15,29.305,0,40.9294,4.12118e-017,0,-3.76553,19.155,-1.09453e-017,-0,6.94781e-005
19.16,29.305,0,40.8917,4.01381e-017,0,-3.76552,19.165,-1.06601e-017,-0,6.94778e-005
19.17,29.305,0,40.8541,3.90924e-017,0,-3.76552,19.175,-1.03824e-017,-0,6.94775e-005
19.18,29.305,0,40.8164,3.80738e-017,0,-3.76551,19.185,-1.01119e-017,-0,6.94771e-005
19.19,29.305,0,40.7788,3.70819e-017,0,-3.7655,19.195,-9.84847e-018,-0,6.94768e-005
19.2,29.305,0,40.7411,3.61157e-017,0,-3.7655,19.205,-9.5919e-018,-0,6.94765e-005
19.21,29.305,0,40.7034,3.51748e-017,0,-3.76549,19.215,-9.342e-018,-0,6.94762e-005
19.22,29.305,0,40.6658,3.42583e-017,0,-3.76548,19.225,-9.09862e-018,-0,6.94759e-005
19.23,29.305,0,40.6281,3.33657e-017,0,-3.76547,19.235,-8.86158e-018,-0,6.94756e-005
19.24,29.305,0,40.5905,3.24964e-017,0,-3.76547,19.245,-8.63071e-018,-0,6.94753e-005
19.25,29.305,0,40.5528,3.16497e-017,0,-3.76546,19.255,-8.40586e-018,-0,6.9475e-005
19.26,29.305,0,40.5152,3.08251e-017,0,-3.76545,19.265,-8.18687e-018,-0,6.94747e-005
19.27,29.305,0,40.4775,3.0022e-017,0,-3.76545,19.275,-7.97358e-018,-0,6.94743e-005
19.28,29.305,0,40.4399,2.92398e-017,0,-3.76544,19.285,-7.76584e-018,-0,6.9474e-005
19.29,29.305,0,40.4022,2.8478e-017,0,-3.76543,19.295,-7.56352e-018,-0,6.94737e-005
19.3,29.305,0,40.3646,2.7736e-017,0,-3.76543,19.305,-7.36647e-018,-0,6.94734e-005
19.31,29.305,0,40.3269,2.70133e-017,0,-3.76542,19.315,-7.17455e-018,-0,6.94731e-005
19.32,29.305,0,40.2892,2.63095e-017,0,-3.76541,19.325,-6.98763e-018,-0,6.94728e-005
19.33,29.305,0,40.2516,2.5624e-017,0,-3.76541,19.335,-6.80559e-018,-0,6.94725e-005
19.34,29.305,0,40.2139,2.49564e-017,0,-3.7654,19.345,-6.62828e-018,-0,6.94722e-005
19.35,29.305,0,40.1763,2.43062e-017,0,-3.76539,19.355,-6.45559e-018,-0,6.94719e-005
19.36,29.305,0,40.1386,2.36729e-017,0,-3.76539,19.365,-6.2874e-018,-0,6.94716e-005
19.37,29.305,0,40.101,2.30561e-017,0,-3.76538,19.375,-6.1236e-018,-0,6.94712e-005
19.38,29.305,0,40.0633,2.24553e-017,0,-3.76537,19.385,-5.96406e-018,-0,6.94709e-005
19.39,29.305,0,40.0257,2.18703e-017,0,-3.76537,19.395,-5.80868e-018,-0,6.94706e-005
19.4,29.305,0,39.988,2.13004e-017,0,-3.76536,19.405,-5.65734e-018,-0,6.94703e-005
19.41,29.305,0,39.9504,2.07455e-017,0,-3.76535,19.415,-5.50995e-018,-0,6.947e-005
19.42,29.305,0,39.9127,2.02049e-017,0,-3.76535,19.425,-5.3664e-018,-0,6.94697e-005
19.43,29.305,0,39.8751,1.96785e-017,0,-3.76534,19.435,-5.22658e-018,-0,6.94694e-005
19.44,29.305,0,39.8374,1.91658e-017,0,-3.76533,19.445,-5.09041e-018,-0,6.94691e-005
19.45,29.305,0,39.7997,1.86664e-017,0,-3.76533,19.455,-4.95779e-018,-0,6.94688e-005
19.46,29.305,0,39.7621,1.818e-017,0,-3.76532,19.465,-4.82862e-018,-0,6.94684e-005
19.47,29.305,0,39.7244,1.77063e-017,0,-3.76531,19.475,-4.70282e-018,-0,6.94681e-005
19.48,29.305,0,39.6868,1.7245e-017,0,-3.7653,19.485,-4.58029e-018,-0,6.94678e-005
19.49,29.305,0,39.6491,1.67957e-017,0,-3.7653,19.495,-4.46096e-018,-0,6.94675e-005
19.5,29.305,0,39.6115,1.6358e-017,0,-3.76529,19.505,-4.34473e-018,-0,6.94672e-005
19.51,29.305,0,39.5738,1.59318e-017,0,-3.76528,19.515,-4.23154e-018,-0,6.94669e-005
19.52,29.305,0,39.5362,1.55167e-017,0,-3.76528,19.525,-4.12129e-018,-0,6.94666e-005
19.53,29.305,0,39.4985,1.51124e-017,0,-3.76527,19.535,-4.01391e-018,-0,6.94663e-005
19.54,29.305,0,39.4609,1.47187e-017,0,-3.76526,19.545,-3.90933e-018,-0,6.9466e-005
19.55,29.305,0,39.4232,1.43351e-017,0,-3.76526,19.555,-3.80748e-018,-0,6.94657e-005
19.56,29.305,0,39.3856,1.39616e-017,0,-3.76525,19.565,-3.70828e-018,-0,6.94653e-005
19.57,29.305,0,39.3479,1.35979e-017,0,-3.76524,19.575,-3.61166e-018,-0,6.9465e-005
19.58,29.305,0,39.3103,1.32435e-017,0,-3.76524,19.585,-3.51757e-018,-0,6.94647e-005
19.59,29.305,0,39.2726,1.28985e-017,0,-3.76523,19.595,-3.42592e-018,-0,6.94644e-005
19.6,29.305,0,39.235,1.25624e-017,0,-3.76522,19.605,-3.33666e-018,-0,6.94641e-005
19.61,29.305,0,39.1973,1.22351e-017,0,-3.76522,19.615,-3.24972e-018,-0,6.94638e-005
19.62,29.305,0,39.1597,1.19163e-017,0,-3.76521,19.625,-3.16506e-018,-0,6.94635e-005
19.63,29.305,0,39.122,1.16058e-017,0,-3.7652,19.635,-3.08259e-018,-0,6.94632e-005
19.64,29.305,0,39.0843,1.13034e-017,0,-3.7652,19.645,-3.00228e-018,-0,6.94629e-005
19.65,29.305,0,39.0467,1.10088e-017,0,-3.76519,19.655,-2.92405e-018,-0,6.94625e-005
19.66,29.305,0,39.009,1.0722e-017,0,-3.76518,19.665,-2.84787e-018,-0,6.94622e-005
19.67,29.305,0,38.9714,1.04426e-017,0,-3.76518,19.675,-2.77367e-018,-0,6.94619e-005
19.68,29.305,0,38.9337,1.01705e-017,0,-3.76517,19.685,-2.7014e-018,-0,6.94616e-005
19.69,29.305,0,38.8961,9.90552e-018,0,-3.76516,19.695,-2.63102e-018,-0,6.94613e-005
19.7,29.305,0,38.8584,9.64742e-018,0,-3.76515,19.705,-2.56247e-018,-0,6.9461e-005
19.71,29.305,0,38.8208,9.39604e-018,0,-3.76515,19.715,-2.4957e-018,-0,6.94607e-005
19.72,29.305,0,38.7831,9.15121e-018,0,-3.76514,19.725,-2.43068e-018,-0,6.94604e-005
19.73,29.305,0,38.7455,8.91276e-018,0,-3.76513,19.735,-2.36735e-018,-0,6.94601e-005
19.74,29.305,0,38.7078,8.68052e-018,0,-3.76513,19.745,-2.30567e-018,-0,6.94598e-005
19.75,29.305,0,38.6702,8.45434e-018,0,-3.76512,19.755,-2.24559e-018,-0,6.94594e-005
19.76,29.305,0,38.6325,8.23405e-018,0,-3.76511,19.765,-2.18708e-018,-0,6.94591e-005
19.77,29.305,0,38.5949,8.01949e-018,0,-3.76511,19.775,-2.1301e-018,-0,6.94588e-005
19.78,29.305,0,38.5572,7.81053e-018,0,-3.7651,19.785,-2.0746e-018,-0,6.94585e-005
19.79,29.305,0,38.5196,7.60701e-018,0,-3.76509,19.795,-2.02054e-018,-0,6.94582e-005
19.8,29.305,0,38.4819,7.4088e-018,0,-3.76509,19.805,-1.9679e-018,-0,6.94579e-005
19.81,29.305,0,38.4443,7.21575e-018,0,-3.76508,19.815,-1.91663e-018,-0,6.94576e-005
19.82,29.305,0,38.4066,7.02772e-018,0,-3.76507,19.825,-1.86669e-018,-0,6.94573e-005
